"시도별(1)","성별 및 연령별(1)",성별 및 연령별(2),2012,2012,2013,2013,2014,2014,2015,2015,2016,2016,2017,2017,2018,2018,2019,2019
"시도별(1)","성별 및 연령별(1)",성별 및 연령별(2),발생건수 (건),분율 (%),발생건수 (건),분율 (%),발생건수 (건),분율 (%),발생건수 (건),분율 (%),발생건수 (건),분율 (%),발생건수 (건),분율 (%),발생건수 (건),분율 (%),발생건수 (건),분율 (%)
"경남","성별",여자,804,37.9,711,34.6,769,35.5,746,33.7,760,36.8,700,34.4,802,36.0,748,34.5
"경남","성별",미상,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"경남","나이",0~9세,50,2.4,34,1.7,45,2.1,25,1.1,32,1.5,42,2.1,30,1.3,26,1.2
"경남","나이",10~19세,23,1.1,22,1.1,30,1.4,27,1.2,35,1.7,25,1.2,23,1.0,25,1.2
"경남","나이",20~29세,51,2.4,54,2.6,49,2.3,38,1.7,51,2.5,50,2.5,49,2.2,47,2.2
"경남","나이",30~39세,89,4.2,80,3.9,98,4.5,85,3.8,96,4.6,84,4.1,97,4.4,92,4.2
"경남","나이",40~49세,197,9.3,211,10.3,225,10.4,206,9.3,163,7.9,172,8.5,194,8.7,184,8.5
"경남","나이",50~59세,341,16.1,338,16.4,356,16.4,343,15.5,308,14.9,345,17.0,341,15.3,331,15.3
"경남","나이",60~69세,297,14.0,318,15.5,336,15.5,405,18.3,367,17.7,353,17.4,354,15.9,402,18.6
"경남","나이",70~79세,506,23.9,474,23.1,479,22.1,503,22.7,473,22.9,431,21.2,526,23.6,478,22.1
"경남","나이",80세 이상,562,26.5,523,25.4,548,25.3,581,26.3,543,26.3,530,26.1,612,27.5,581,26.8
"경남","나이",미상,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"제주","전체",소계,592,2.1,650,2.2,647,2.1,623,2.0,632,2.1,650,2.2,669,2.2,627,2.0
"제주","성별",남자,349,59.0,369,56.8,367,56.7,356,57.1,356,56.3,375,57.7,385,57.5,349,55.7
"제주","성별",여자,243,41.0,280,43.1,280,43.3,267,42.9,276,43.7,275,42.3,284,42.5,278,44.3
"제주","성별",미상,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"제주","나이",0~9세,11,1.9,-,-,12,1.9,-,-,-,-,12,1.8,12,1.8,-,-
"제주","나이",10~19세,14,2.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"제주","나이",20~29세,19,3.2,23,3.5,19,2.9,13,2.1,17,2.7,11,1.7,17,2.5,14,2.2
"제주","나이",30~39세,24,4.1,21,3.2,20,3.1,18,2.9,25,4.0,18,2.8,26,3.9,26,4.1
"제주","나이",40~49세,53,9.0,63,9.7,55,8.5,51,8.2,51,8.1,51,7.8,70,10.5,54,8.6
"제주","나이",50~59세,88,14.9,91,14.0,71,11.0,74,11.9,96,15.2,84,12.9,76,11.4,78,12.4
"제주","나이",60~69세,81,13.7,82,12.6,82,12.7,96,15.4,67,10.6,90,13.8,73,10.9,91,14.5
"제주","나이",70~79세,128,21.6,148,22.8,134,20.7,116,18.6,128,20.3,145,22.3,146,21.8,121,19.3
"제주","나이",80세 이상,173,29.2,215,33.1,246,38.0,243,39.0,237,37.5,236,36.3,245,36.6,228,36.4
"제주","나이",미상,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
